GEOID,NAME,variable,estimate,moe,year
51775,"Salem city, Virginia",B01003_001,25335,NA,2021
51790,"Staunton city, Virginia",B01003_001,25358,NA,2021
51800,"Suffolk city, Virginia",B01003_001,93268,NA,2021
51810,"Virginia Beach city, Virginia",B01003_001,457658,NA,2021
51820,"Waynesboro city, Virginia",B01003_001,22149,NA,2021
51830,"Williamsburg city, Virginia",B01003_001,15299,NA,2021
51840,"Winchester city, Virginia",B01003_001,28194,NA,2021
51001,"Accomack County, Virginia",B01003_001,33367,NA,2022
51003,"Albemarle County, Virginia",B01003_001,112513,NA,2022
51005,"Alleghany County, Virginia",B01003_001,15159,NA,2022
51007,"Amelia County, Virginia",B01003_001,13309,NA,2022
51009,"Amherst County, Virginia",B01003_001,31426,NA,2022
51011,"Appomattox County, Virginia",B01003_001,16253,NA,2022
51013,"Arlington County, Virginia",B01003_001,235845,NA,2022
51015,"Augusta County, Virginia",B01003_001,77433,NA,2022
51017,"Bath County, Virginia",B01003_001,4177,NA,2022
51019,"Bedford County, Virginia",B01003_001,79761,NA,2022
51021,"Bland County, Virginia",B01003_001,6241,NA,2022
51023,"Botetourt County, Virginia",B01003_001,33734,NA,2022
51025,"Brunswick County, Virginia",B01003_001,15965,NA,2022
51027,"Buchanan County, Virginia",B01003_001,20246,NA,2022
51029,"Buckingham County, Virginia",B01003_001,16869,NA,2022
51031,"Campbell County, Virginia",B01003_001,55518,NA,2022
51033,"Caroline County, Virginia",B01003_001,31181,NA,2022
51035,"Carroll County, Virginia",B01003_001,29126,NA,2022
51036,"Charles City County, Virginia",B01003_001,6760,NA,2022
51037,"Charlotte County, Virginia",B01003_001,11563,NA,2022
51041,"Chesterfield County, Virginia",B01003_001,366019,NA,2022
51043,"Clarke County, Virginia",B01003_001,14882,NA,2022
51045,"Craig County, Virginia",B01003_001,4898,NA,2022
51047,"Culpeper County, Virginia",B01003_001,52822,NA,2022
51049,"Cumberland County, Virginia",B01003_001,9697,NA,2022
51051,"Dickenson County, Virginia",B01003_001,14089,NA,2022
51053,"Dinwiddie County, Virginia",B01003_001,28057,NA,2022
51057,"Essex County, Virginia",B01003_001,10602,NA,2022
51059,"Fairfax County, Virginia",B01003_001,1145354,NA,2022
51061,"Fauquier County, Virginia",B01003_001,73290,NA,2022
51063,"Floyd County, Virginia",B01003_001,15532,NA,2022
51065,"Fluvanna County, Virginia",B01003_001,27442,NA,2022
51067,"Franklin County, Virginia",B01003_001,54838,NA,2022
51069,"Frederick County, Virginia",B01003_001,92007,NA,2022
51071,"Giles County, Virginia",B01003_001,16711,NA,2022
51073,"Gloucester County, Virginia",B01003_001,38875,NA,2022
51075,"Goochland County, Virginia",B01003_001,24906,NA,2022
51077,"Grayson County, Virginia",B01003_001,15356,NA,2022
51079,"Greene County, Virginia",B01003_001,20631,NA,2022
51081,"Greensville County, Virginia",B01003_001,11373,NA,2022
51083,"Halifax County, Virginia",B01003_001,34013,NA,2022
51085,"Hanover County, Virginia",B01003_001,110513,NA,2022
51087,"Henrico County, Virginia",B01003_001,333120,NA,2022
51089,"Henry County, Virginia",B01003_001,50760,NA,2022
51091,"Highland County, Virginia",B01003_001,2247,NA,2022
51093,"Isle of Wight County, Virginia",B01003_001,38898,NA,2022
51095,"James City County, Virginia",B01003_001,78818,NA,2022
51097,"King and Queen County, Virginia",B01003_001,6681,NA,2022
51099,"King George County, Virginia",B01003_001,26985,NA,2022
51101,"King William County, Virginia",B01003_001,17845,NA,2022
51103,"Lancaster County, Virginia",B01003_001,10866,NA,2022
51105,"Lee County, Virginia",B01003_001,22287,NA,2022
51107,"Loudoun County, Virginia",B01003_001,420773,NA,2022
51109,"Louisa County, Virginia",B01003_001,38106,NA,2022
51111,"Lunenburg County, Virginia",B01003_001,11988,NA,2022
51113,"Madison County, Virginia",B01003_001,13828,NA,2022
51115,"Mathews County, Virginia",B01003_001,8537,NA,2022
51117,"Mecklenburg County, Virginia",B01003_001,30367,NA,2022
51119,"Middlesex County, Virginia",B01003_001,10738,NA,2022
51121,"Montgomery County, Virginia",B01003_001,99373,NA,2022
51125,"Nelson County, Virginia",B01003_001,14773,NA,2022
51127,"New Kent County, Virginia",B01003_001,23296,NA,2022
51131,"Northampton County, Virginia",B01003_001,12132,NA,2022
51133,"Northumberland County, Virginia",B01003_001,12007,NA,2022
51135,"Nottoway County, Virginia",B01003_001,15638,NA,2022
51137,"Orange County, Virginia",B01003_001,36593,NA,2022
51139,"Page County, Virginia",B01003_001,23753,NA,2022
51141,"Patrick County, Virginia",B01003_001,17660,NA,2022
51143,"Pittsylvania County, Virginia",B01003_001,60541,NA,2022
51145,"Powhatan County, Virginia",B01003_001,30503,NA,2022
51147,"Prince Edward County, Virginia",B01003_001,21922,NA,2022
51149,"Prince George County, Virginia",B01003_001,42634,NA,2022
51153,"Prince William County, Virginia",B01003_001,481114,NA,2022
51155,"Pulaski County, Virginia",B01003_001,33841,NA,2022
51157,"Rappahannock County, Virginia",B01003_001,7422,NA,2022
51159,"Richmond County, Virginia",B01003_001,8968,NA,2022
51161,"Roanoke County, Virginia",B01003_001,96653,NA,2022
51163,"Rockbridge County, Virginia",B01003_001,22673,NA,2022
51165,"Rockingham County, Virginia",B01003_001,83905,NA,2022
51167,"Russell County, Virginia",B01003_001,25763,NA,2022
51169,"Scott County, Virginia",B01003_001,21536,NA,2022
51171,"Shenandoah County, Virginia",B01003_001,44337,NA,2022
51173,"Smyth County, Virginia",B01003_001,29799,NA,2022
51175,"Southampton County, Virginia",B01003_001,18003,NA,2022
51177,"Spotsylvania County, Virginia",B01003_001,141097,NA,2022
51179,"Stafford County, Virginia",B01003_001,157606,NA,2022
51181,"Surry County, Virginia",B01003_001,6546,NA,2022
51183,"Sussex County, Virginia",B01003_001,10866,NA,2022
51185,"Tazewell County, Virginia",B01003_001,40392,NA,2022
51187,"Warren County, Virginia",B01003_001,40800,NA,2022
51191,"Washington County, Virginia",B01003_001,53985,NA,2022
51193,"Westmoreland County, Virginia",B01003_001,18480,NA,2022
51195,"Wise County, Virginia",B01003_001,36105,NA,2022
51197,"Wythe County, Virginia",B01003_001,28275,NA,2022
51199,"York County, Virginia",B01003_001,70238,NA,2022
51510,"Alexandria city, Virginia",B01003_001,157594,NA,2022
51520,"Bristol city, Virginia",B01003_001,17036,NA,2022
51530,"Buena Vista city, Virginia",B01003_001,6639,NA,2022
51540,"Charlottesville city, Virginia",B01003_001,46289,NA,2022
51550,"Chesapeake city, Virginia",B01003_001,249377,NA,2022
51570,"Colonial Heights city, Virginia",B01003_001,18158,NA,2022
51580,"Covington city, Virginia",B01003_001,5722,NA,2022
51590,"Danville city, Virginia",B01003_001,42507,NA,2022
51595,"Emporia city, Virginia",B01003_001,5680,NA,2022
51600,"Fairfax city, Virginia",B01003_001,24242,NA,2022
51610,"Falls Church city, Virginia",B01003_001,14576,NA,2022
51620,"Franklin city, Virginia",B01003_001,8194,NA,2022
51630,"Fredericksburg city, Virginia",B01003_001,28258,NA,2022
51640,"Galax city, Virginia",B01003_001,6687,NA,2022
51650,"Hampton city, Virginia",B01003_001,137217,NA,2022
51660,"Harrisonburg city, Virginia",B01003_001,51784,NA,2022
51670,"Hopewell city, Virginia",B01003_001,23046,NA,2022
51678,"Lexington city, Virginia",B01003_001,7346,NA,2022
51680,"Lynchburg city, Virginia",B01003_001,79166,NA,2022
51683,"Manassas city, Virginia",B01003_001,42620,NA,2022
51685,"Manassas Park city, Virginia",B01003_001,17123,NA,2022
51690,"Martinsville city, Virginia",B01003_001,13539,NA,2022
51700,"Newport News city, Virginia",B01003_001,185118,NA,2022
51710,"Norfolk city, Virginia",B01003_001,236973,NA,2022
51720,"Norton city, Virginia",B01003_001,3668,NA,2022
51730,"Petersburg city, Virginia",B01003_001,33261,NA,2022
51735,"Poquoson city, Virginia",B01003_001,12479,NA,2022
51740,"Portsmouth city, Virginia",B01003_001,97384,NA,2022
51750,"Radford city, Virginia",B01003_001,16379,NA,2022
51760,"Richmond city, Virginia",B01003_001,227171,NA,2022
51770,"Roanoke city, Virginia",B01003_001,99213,NA,2022
51775,"Salem city, Virginia",B01003_001,25372,NA,2022
51790,"Staunton city, Virginia",B01003_001,25581,NA,2022
51800,"Suffolk city, Virginia",B01003_001,94856,NA,2022
51810,"Virginia Beach city, Virginia",B01003_001,457900,NA,2022
51820,"Waynesboro city, Virginia",B01003_001,22341,NA,2022
51830,"Williamsburg city, Virginia",B01003_001,15486,NA,2022
51840,"Winchester city, Virginia",B01003_001,28103,NA,2022
51001,"Accomack County, Virginia",B01003_001,33326,NA,2023
51003,"Albemarle County, Virginia",B01003_001,113683,NA,2023
51005,"Alleghany County, Virginia",B01003_001,14962,NA,2023
51007,"Amelia County, Virginia",B01003_001,13342,NA,2023
51009,"Amherst County, Virginia",B01003_001,31385,NA,2023
51011,"Appomattox County, Virginia",B01003_001,16424,NA,2023
51013,"Arlington County, Virginia",B01003_001,235463,NA,2023
51015,"Augusta County, Virginia",B01003_001,77713,NA,2023
51017,"Bath County, Virginia",B01003_001,4123,NA,2023
51019,"Bedford County, Virginia",B01003_001,80254,NA,2023
51021,"Bland County, Virginia",B01003_001,6211,NA,2023
51023,"Botetourt County, Virginia",B01003_001,33875,NA,2023
51025,"Brunswick County, Virginia",B01003_001,15868,NA,2023
51027,"Buchanan County, Virginia",B01003_001,19857,NA,2023
51029,"Buckingham County, Virginia",B01003_001,16914,NA,2023
51031,"Campbell County, Virginia",B01003_001,55398,NA,2023
51033,"Caroline County, Virginia",B01003_001,31541,NA,2023
51035,"Carroll County, Virginia",B01003_001,29158,NA,2023
51036,"Charles City County, Virginia",B01003_001,6686,NA,2023
51037,"Charlotte County, Virginia",B01003_001,11475,NA,2023
51041,"Chesterfield County, Virginia",B01003_001,371610,NA,2023
51043,"Clarke County, Virginia",B01003_001,15060,NA,2023
51045,"Craig County, Virginia",B01003_001,4881,NA,2023
51047,"Culpeper County, Virginia",B01003_001,53563,NA,2023
51049,"Cumberland County, Virginia",B01003_001,9745,NA,2023
51051,"Dickenson County, Virginia",B01003_001,13920,NA,2023
51053,"Dinwiddie County, Virginia",B01003_001,28083,NA,2023
51057,"Essex County, Virginia",B01003_001,10604,NA,2023
51059,"Fairfax County, Virginia",B01003_001,1144474,NA,2023
51061,"Fauquier County, Virginia",B01003_001,73935,NA,2023
51063,"Floyd County, Virginia",B01003_001,15560,NA,2023
51065,"Fluvanna County, Virginia",B01003_001,27764,NA,2023
51067,"Franklin County, Virginia",B01003_001,54958,NA,2023
51069,"Frederick County, Virginia",B01003_001,93355,NA,2023
51071,"Giles County, Virginia",B01003_001,16610,NA,2023
51073,"Gloucester County, Virginia",B01003_001,39228,NA,2023
51075,"Goochland County, Virginia",B01003_001,25613,NA,2023
51077,"Grayson County, Virginia",B01003_001,15323,NA,2023
51079,"Greene County, Virginia",B01003_001,20850,NA,2023
51081,"Greensville County, Virginia",B01003_001,11304,NA,2023
51083,"Halifax County, Virginia",B01003_001,33811,NA,2023
51085,"Hanover County, Virginia",B01003_001,111652,NA,2023
51087,"Henrico County, Virginia",B01003_001,334434,NA,2023
51089,"Henry County, Virginia",B01003_001,50365,NA,2023
51091,"Highland County, Virginia",B01003_001,2265,NA,2023
51093,"Isle of Wight County, Virginia",B01003_001,39444,NA,2023
51095,"James City County, Virginia",B01003_001,80046,NA,2023
51097,"King and Queen County, Virginia",B01003_001,6676,NA,2023
51099,"King George County, Virginia",B01003_001,27468,NA,2023
51101,"King William County, Virginia",B01003_001,18232,NA,2023
51103,"Lancaster County, Virginia",B01003_001,10876,NA,2023
51105,"Lee County, Virginia",B01003_001,22042,NA,2023
51107,"Loudoun County, Virginia",B01003_001,427082,NA,2023
51109,"Louisa County, Virginia",B01003_001,39012,NA,2023
51111,"Lunenburg County, Virginia",B01003_001,11990,NA,2023
51113,"Madison County, Virginia",B01003_001,13931,NA,2023
51115,"Mathews County, Virginia",B01003_001,8517,NA,2023
51117,"Mecklenburg County, Virginia",B01003_001,30431,NA,2023
51119,"Middlesex County, Virginia",B01003_001,10774,NA,2023
51121,"Montgomery County, Virginia",B01003_001,99159,NA,2023
51125,"Nelson County, Virginia",B01003_001,14777,NA,2023
51127,"New Kent County, Virginia",B01003_001,24139,NA,2023
51131,"Northampton County, Virginia",B01003_001,12115,NA,2023
51133,"Northumberland County, Virginia",B01003_001,12085,NA,2023
51135,"Nottoway County, Virginia",B01003_001,15597,NA,2023
51137,"Orange County, Virginia",B01003_001,37208,NA,2023
51139,"Page County, Virginia",B01003_001,23750,NA,2023
51141,"Patrick County, Virginia",B01003_001,17606,NA,2023
51143,"Pittsylvania County, Virginia",B01003_001,60148,NA,2023
51145,"Powhatan County, Virginia",B01003_001,31074,NA,2023
51147,"Prince Edward County, Virginia",B01003_001,21932,NA,2023
51149,"Prince George County, Virginia",B01003_001,42873,NA,2023
51153,"Prince William County, Virginia",B01003_001,484625,NA,2023
51155,"Pulaski County, Virginia",B01003_001,33771,NA,2023
51157,"Rappahannock County, Virginia",B01003_001,7409,NA,2023
51159,"Richmond County, Virginia",B01003_001,9047,NA,2023
51161,"Roanoke County, Virginia",B01003_001,96793,NA,2023
51163,"Rockbridge County, Virginia",B01003_001,22578,NA,2023
51165,"Rockingham County, Virginia",B01003_001,84739,NA,2023
51167,"Russell County, Virginia",B01003_001,25635,NA,2023
51169,"Scott County, Virginia",B01003_001,21504,NA,2023
51171,"Shenandoah County, Virginia",B01003_001,44630,NA,2023
51173,"Smyth County, Virginia",B01003_001,29585,NA,2023
51175,"Southampton County, Virginia",B01003_001,17988,NA,2023
51177,"Spotsylvania County, Virginia",B01003_001,143876,NA,2023
51179,"Stafford County, Virginia",B01003_001,160520,NA,2023
51181,"Surry County, Virginia",B01003_001,6552,NA,2023
51183,"Sussex County, Virginia",B01003_001,10793,NA,2023
51185,"Tazewell County, Virginia",B01003_001,39933,NA,2023
51187,"Warren County, Virginia",B01003_001,41104,NA,2023
51191,"Washington County, Virginia",B01003_001,53913,NA,2023
51193,"Westmoreland County, Virginia",B01003_001,18683,NA,2023
51195,"Wise County, Virginia",B01003_001,35727,NA,2023
51197,"Wythe County, Virginia",B01003_001,28219,NA,2023
51199,"York County, Virginia",B01003_001,70590,NA,2023
51510,"Alexandria city, Virginia",B01003_001,156788,NA,2023
51520,"Bristol city, Virginia",B01003_001,17024,NA,2023
51530,"Buena Vista city, Virginia",B01003_001,6612,NA,2023
51540,"Charlottesville city, Virginia",B01003_001,45863,NA,2023
51550,"Chesapeake city, Virginia",B01003_001,251153,NA,2023
51570,"Colonial Heights city, Virginia",B01003_001,18210,NA,2023
51580,"Covington city, Virginia",B01003_001,5671,NA,2023
51590,"Danville city, Virginia",B01003_001,42239,NA,2023
51595,"Emporia city, Virginia",B01003_001,5633,NA,2023
51600,"Fairfax city, Virginia",B01003_001,24478,NA,2023
51610,"Falls Church city, Virginia",B01003_001,14593,NA,2023
51620,"Franklin city, Virginia",B01003_001,8212,NA,2023
51630,"Fredericksburg city, Virginia",B01003_001,28383,NA,2023
51640,"Galax city, Virginia",B01003_001,6698,NA,2023
51650,"Hampton city, Virginia",B01003_001,137334,NA,2023
51660,"Harrisonburg city, Virginia",B01003_001,51492,NA,2023
51670,"Hopewell city, Virginia",B01003_001,22944,NA,2023
51678,"Lexington city, Virginia",B01003_001,7420,NA,2023
51680,"Lynchburg city, Virginia",B01003_001,79255,NA,2023
51683,"Manassas city, Virginia",B01003_001,42674,NA,2023
51685,"Manassas Park city, Virginia",B01003_001,16923,NA,2023
51690,"Martinsville city, Virginia",B01003_001,13584,NA,2023
51700,"Newport News city, Virginia",B01003_001,184774,NA,2023
51710,"Norfolk city, Virginia",B01003_001,235037,NA,2023
51720,"Norton city, Virginia",B01003_001,3620,NA,2023
51730,"Petersburg city, Virginia",B01003_001,33365,NA,2023
51735,"Poquoson city, Virginia",B01003_001,12556,NA,2023
51740,"Portsmouth city, Virginia",B01003_001,97299,NA,2023
51750,"Radford city, Virginia",B01003_001,16505,NA,2023
51760,"Richmond city, Virginia",B01003_001,227595,NA,2023
51770,"Roanoke city, Virginia",B01003_001,98677,NA,2023
51775,"Salem city, Virginia",B01003_001,25477,NA,2023
51790,"Staunton city, Virginia",B01003_001,25765,NA,2023
51800,"Suffolk city, Virginia",B01003_001,96638,NA,2023
51810,"Virginia Beach city, Virginia",B01003_001,457066,NA,2023
51820,"Waynesboro city, Virginia",B01003_001,22574,NA,2023
51830,"Williamsburg city, Virginia",B01003_001,15564,NA,2023
51840,"Winchester city, Virginia",B01003_001,27981,NA,2023
51001,"Accomack County, Virginia",B28002_004,8376,461,2017
51003,"Albemarle County, Virginia",B28002_004,33056,807,2017
51005,"Alleghany County, Virginia",B28002_004,4455,248,2017
51007,"Amelia County, Virginia",B28002_004,3258,274,2017
51009,"Amherst County, Virginia",B28002_004,7354,412,2017
51011,"Appomattox County, Virginia",B28002_004,3526,258,2017
51013,"Arlington County, Virginia",B28002_004,91828,1138,2017
51015,"Augusta County, Virginia",B28002_004,20112,640,2017
51017,"Bath County, Virginia",B28002_004,1127,178,2017
51019,"Bedford County, Virginia",B28002_004,22111,544,2017
51021,"Bland County, Virginia",B28002_004,1743,240,2017
51023,"Botetourt County, Virginia",B28002_004,9938,313,2017
51025,"Brunswick County, Virginia",B28002_004,3439,265,2017
51027,"Buchanan County, Virginia",B28002_004,5169,376,2017
51029,"Buckingham County, Virginia",B28002_004,3283,241,2017
51031,"Campbell County, Virginia",B28002_004,15715,471,2017
51033,"Caroline County, Virginia",B28002_004,7207,493,2017
51035,"Carroll County, Virginia",B28002_004,7799,359,2017
51036,"Charles City County, Virginia",B28002_004,1571,87,2017
51037,"Charlotte County, Virginia",B28002_004,2242,194,2017
51041,"Chesterfield County, Virginia",B28002_004,105357,1133,2017
51043,"Clarke County, Virginia",B28002_004,4009,270,2017
51045,"Craig County, Virginia",B28002_004,1413,194,2017
51047,"Culpeper County, Virginia",B28002_004,12955,370,2017
51049,"Cumberland County, Virginia",B28002_004,2152,240,2017
51051,"Dickenson County, Virginia",B28002_004,3417,235,2017
51053,"Dinwiddie County, Virginia",B28002_004,7078,344,2017
51057,"Essex County, Virginia",B28002_004,2412,265,2017
51059,"Fairfax County, Virginia",B28002_004,362201,1731,2017
51061,"Fauquier County, Virginia",B28002_004,20029,406,2017
51063,"Floyd County, Virginia",B28002_004,4295,300,2017
51065,"Fluvanna County, Virginia",B28002_004,7984,303,2017
